source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source,num_offs_x_num_cards_total,num_offs_x_total_highlighted_words,num_cards_total_x_num_cards_with_highlight,num_positions_x_num_cards_total,num_adv_inh_solv_x_num_cards_total,dataset_split
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,Wake Forest HN,Gonzaga,6,neg,Kansas SS,W,"Shaw Flores, Jay-Z Hale Destiny",1,0,1,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Georgetown-LaNa-Aff-03---Gonzaga-Round-5.docx,Georgetown LN,Gonzaga,5,aff,Kansas BW,L,"Walawender McCullough, Hunter Lastelick Luke",3,3,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Northwestern-NePa-Aff-2---Gonzaga-Round-7.docx,Northwestern NP,Gonzaga,7,aff,Michigan State GL - ONLINE,L,"Lewis Pierce, Dawn Nestor Maryclare",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Northwestern-ArHi-Aff-01---Gonzaga-Round-8.docx,Northwestern AH,Gonzaga,8,aff,Emory CS - ONLINE,W,"Stumpff Meyers-Levy - ONLINE, Dustin Hines Brock",5,5,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Michigan-ChCh-Aff-1---Northwestern-Round-5.docx,Michigan CC,Northwestern,5,aff,Georgetown AC,L,"Aggarwal Stupek, Johnnie Chamarthy Gautam",11,11,0,43,43,3889,high,,Northwestern,0,0,1849,473,473,train
ArizonaState-SaSm-Neg-1---Owen-L.-Coon-Round-2.docx,Arizona State SS,Northwestern,2,neg,Dartmouth HP,W,"Hatton & Park vernon - ONLINE,",2,0,2,6,6,1679,high,,Northwestern,12,3358,36,12,0,train
WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-7.docx,Wichita State GM,Gonzaga,7,neg,Michigan State GS - ONLINE,L,"Shehzad Fisher, Corey Molina Chavez Miguel",1,0,1,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Baylor-DaLa-Neg-Gonzaga-Round-2.docx,Baylor DL,Gonzaga,2,neg,Michigan CS,W,"Saudek Flores, Jay-Z Darwish Omar",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Michigan-ChSa-Neg-1---Northwestern-Round-2.docx,Michigan CS,Northwestern,2,neg,Michigan State GL,L,"Lewis Mitchell, Henry Saudek Ben",2,0,2,11,11,1285,high,,Northwestern,22,2570,121,22,0,train
Michigan-BaPa-Neg-Gonzaga-Round-4.docx,Michigan BP,Gonzaga,4,neg,Northwestern NP,W,"Patterson Jordan - ONLINE, Tommy Barrett Eleanor",2,0,2,14,14,3025,high,,Gonzaga,28,6050,196,28,0,train
WakeForest-LiSf-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,Wake Forest SL,Northwestern,6,neg,Southern California BM - ONLINE,W,"Martin Hampton - ONLINE, Jyleesa Sampat Jayden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kansas-BrWa-Aff-3---Gonzaga-Round-3.docx,Kansas BW,Gonzaga,3,aff,Michigan State FM - ONLINE,L,"Martin Ferguson - ONLINE, Josiah Brown Connor",13,13,0,1,1,139,high,,Gonzaga,0,0,1,13,13,train
Northwestern-RuLi-Aff-03---Gonzaga-Round-7.docx,Northwestern LR,Gonzaga,7,aff,Michigan ES,W,"Shetty Vergho, Tyler Rubin Veronica",11,11,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-LoYa-Aff-03---Gonzaga-Round-4.docx,Emory LY,Gonzaga,4,aff,Iowa EW - ONLINE,L,"Weimar & Eltyeb stidham - ONLINE,",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-6.docx,Southern California BM,Gonzaga,6,neg,Kansas BW,L,"Walawender Vazquez Torres, Jenny Bradley Clare",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Wyoming-CaHa-Neg-NUSO-Round-7.docx,Wyoming CH,Northwestern,7,neg,Dartmouth BJ,L,"Jones Reza Husain, Irshad Campbell Jaden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Iowa KS,Northwestern,1,neg,Northwestern LR,L,"Rubin Meadows, Chad Severson Lily",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kansas-AiUl-Neg-3.-Gonzaga-Round-3.docx,Kansas UA,Gonzaga,3,neg,Michigan CS,W,"Saudek Rao, Bryce Ain Claire",7,0,7,2,2,975,high,,Gonzaga,14,6825,4,14,0,train
Emory-ChRa-Neg-Gonzaga-Round-6.docx,Emory CR,Gonzaga,6,neg,Michigan State FM - ONLINE,L,"Martin Fleming, Nick Ravikumar Adhitya",5,0,5,3,3,244,high,,Gonzaga,15,1220,9,15,0,train
Georgetown-GrTa-Neg-01---OLC-Memorial-Debates-@-Northwestern-Round-5.docx,Georgetown GT,Northwestern,5,neg,Michigan CS,L,"Saudek Reese - ONLINE, Thomas Greenberg Michael",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Baylor-LoLi-Aff-Northwestern-Round-7.docx,Baylor LL,Northwestern,7,aff,Kentucky GS,L,"Slish Reddy - ONLINE, Pav LoCicero Isabella",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
WakeForest-AdBr-Aff-01---The-coon-(Northwestern)-Round-2.docx,Wake Forest BA,Northwestern,2,aff,Georgetown AC,L,"Aggarwal Larsen, Beau Brown Jordan",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kentucky-GaSl-Neg-Gonzaga-Round-5.docx,Kentucky GS,Gonzaga,5,neg,Michigan ES,L,"Shetty Shaikh - ONLINE, Zahir Gabay Ariel",7,0,7,4,4,1433,high,,Gonzaga,28,10031,16,28,0,train
Kansas-BaMc-Neg-3---Gonzaga-Round-4.docx,Kansas BM,Gonzaga,4,neg,Minnesota HU,W,"Usenov Murphy, Devane McConnell Sean",4,0,4,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Michigan-HwMc-Aff-2---Gonzaga-Round-3.docx,Michigan HM,Gonzaga,3,aff,Wake Forest HN - ONLINE,L,"Namikas Anderson - ONLINE, Ralph Hwang Calvin",7,7,0,25,25,2989,high,,Gonzaga,0,0,625,175,175,train
Georgia-CaPa-Aff-01]-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,Georgia CP,Northwestern,8,aff,Harvard DS,L,"Sridharan Loew - ONLINE, Nick Pack Laurel",7,7,0,3,3,753,high,,Northwestern,0,0,9,21,21,train
Baylor-KeBe-Neg-Northwestern-Round-5.docx,Baylor BK,Northwestern,5,neg,Wyoming WW,W,"Widi Cavanaugh, Ryan Benton Spencer",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-GaSo-Aff-4.-Gonzaga-Round-3.docx,Emory GS,Gonzaga,3,aff,Wyoming WW,W,"Willson Williams, DJ Gallagher Daniel",2,2,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-4.docx,Georgetown TP,Gonzaga,4,aff,Southern California BM,L,"Martin Fisher, Corey Perez-Rubio Nora",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
CSULongBeach-OrMe-Aff-01---Operation_-Find-The-Coon-(Northwestern)-Round-7.docx,CSU Long Beach OM,Northwestern,7,aff,Iowa WE,W,"Eltyeb Hudson, Lawson Ortega Curtis",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-BaPa-Aff-Gonzaga-Round-3.docx,Michigan BP,Gonzaga,3,aff,Emory LY - ONLINE,W,"Lobo Phillips - ONLINE, Bobby Barrett Eleanor",7,7,0,76,76,6255,high,,Gonzaga,0,0,5776,532,532,train
DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-8.docx,Dartmouth JR,Gonzaga,8,neg,Kansas SS,L,"Shaw Fisher, Corey Rao Sebastian",1,0,1,4,4,2510,high,,Gonzaga,4,2510,16,4,0,train
WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Wichita State MG,Northwestern,2,neg,Oklahoma BW - ONLINE,W,"Bukowsky - ONLINE, Holden Molina Chavez Miguel",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,Stanford LY,Gonzaga,3,neg,Wake Forest DE,W,"Elliott Repko - ONLINE, William Lai Devin",9,0,9,25,25,3898,high,,Gonzaga,225,35082,625,225,0,train
Michigan-HwMc-Aff-2---Gonzaga-Round-1.docx,Michigan HM,Gonzaga,1,aff,Harvard AB,W,"Bodet Michael, Joshua Hwang Calvin",7,7,0,22,22,3005,high,,Gonzaga,0,0,484,154,154,train
Michigan-EsSh-Aff-Gonzaga-Round-1.docx,Michigan ES,Gonzaga,1,aff,Northwestern LW,W,"Weisz Fleming, Nick Esmailzadeh Cyrus",5,5,0,55,55,4060,high,,Gonzaga,0,0,3025,275,275,train
Iowa-KlSe-Aff-3.-Gonzaga-University-Jesuit-Debates-Round-7.docx,Iowa SK,Gonzaga,7,aff,Southern California RB,L,"Bhadani Turner - ONLINE, John Severson Lily",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Harvard-AoBo-Neg-1.-Northwestern-Round-4.docx,Harvard AB,Northwestern,4,neg,Emory CG,W,"McIntosh, Valerie Aoki Seiji",3,0,3,9,9,1951,high,,Northwestern,27,5853,81,27,0,train
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-4.docx,Southern California BM,Gonzaga,4,neg,Georgetown TP,W,"Perez-Rubio Fisher, Corey Bradley Clare",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-KiSh-Aff-01---Northwestern-Round-2.docx,Emory KS,Northwestern,2,aff,Iowa PA,L,"Anderson McElligott Greer, Ethan Shirts Jared",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kansas-AiUl-Aff-1.-Northwestern-Round-2.docx,Kansas AU,Northwestern,2,aff,Michigan ES,W,"Shetty Trufanov, Anthony Ain Claire",8,8,0,4,4,2753,high,,Northwestern,0,0,16,32,32,train
Georgetown-LaNa-Neg-01---Northwestern-Round-8.docx,Georgetown LN,Northwestern,8,neg,Macalester DC,W,"Costello Green, Justin Lastelick Luke",9,0,9,0,0,0,medium,,Northwestern,0,0,0,0,0,train
WichitaState-GrMo-Aff-5---Gonzaga-University-Jesuit-Debates-Round-1.docx,Wichita State GM,Gonzaga,1,aff,Emory LY - ONLINE,L,"Lobo Ella - ONLINE, Maeve Molina Chavez Miguel",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WesternKentucky-StSc-Neg-01---NUSO-Round-3.docx,Western Kentucky SS,Northwestern,3,neg,UTD HK,L,"Hale Rooney, David Schintgen Nik",2,0,2,1,1,1894,high,,Northwestern,2,3788,1,2,0,train
Michigan-ChCh-Neg-3---Gonzaga-Round-7.docx,Michigan CC,Gonzaga,7,neg,Kentucky GS,W,"Slish Fleming, Nick Chamarthy Gautam",5,0,5,16,16,1404,high,,Gonzaga,80,7020,256,80,0,train
Northwestern-LuLe-Aff-01---Northwestern-Round-1.docx,Northwestern LL,Northwestern,1,aff,Kansas PH,L,"Hato White, Adam Lundberg Annabeth",1,1,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Northwestern-LuLe-Neg-01---Northwestern-Round-5.docx,Northwestern LL,Northwestern,5,neg,Emory CrTa,L,"Taylor Miklovis, Tony Lundberg Annabeth",11,0,11,0,0,0,medium,,Northwestern,0,0,0,0,0,train
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-1.docx,Southern California TM,Gonzaga,1,neg,Baylor DL,L,"Lassen Fisher, Corey Mills Jackson",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Iowa PA,Northwestern,2,neg,Emory KS,W,"Shirts Greer, Ethan Parfenoff Grey",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-4.docx,Iowa SK,Gonzaga,4,neg,Navy CR - ONLINE,W,"Connor Joseph - ONLINE, Kyle Severson Lily",2,0,2,1,1,270,high,,Gonzaga,2,540,1,2,0,train
UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,UC Berkeley UB,Northwestern,7,aff,Western Kentucky KN,W,"Ney Callahan, Christopher Urfalian Molly",2,2,0,2,2,676,high,,Northwestern,0,0,4,4,4,train
Emory-JiRa-Aff-NUSO-Round-3.docx,Emory JR,Northwestern,3,aff,Baylor BK,W,"Keeler Weideman, Joe Ravikumar Adhitya",3,3,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-OkPa-Neg-1---Northwestern-Round-2.docx,Emory OP,Northwestern,2,neg,UC Berkeley RM,L,"Reichel Di, Jordan okahata michi",10,0,10,2,2,1104,high,,Northwestern,20,11040,4,20,0,train
DartmouthCollege-KaRa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Dartmouth KR,Northwestern,1,aff,West Georgia KK,L,"Kennon McBlain, Lauren Rao Sebastian",3,3,0,5,5,2004,high,,Northwestern,0,0,25,15,15,train
WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,Wake Forest SL,Northwestern,5,aff,Macalester HW,W,"Winters Cooper, Deven Sampat Jayden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
MichiganState-FoMa-Neg-01---Northwestern-Round-3.docx,Michigan State FM,Northwestern,3,neg,Wyoming WW,W,"Widi Baez, Kristiana Foster Isabella",2,0,2,0,0,0,medium,,Northwestern,0,0,0,0,0,train
MacalesterCollege-HaWi-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Macalester HW,Northwestern,1,aff,UC Berkeley RM,W,"Reichel Garrett, Lincoln Harrison Isa",2,2,0,22,22,3625,high,,Northwestern,0,0,484,44,44,train
Emory-LoYa-Aff-03---Gonzaga-Round-7.docx,Emory LY,Gonzaga,7,aff,UTD PR,W,"Ravi Trufanov, Anthony Yang Coralynn",4,4,0,2,2,1313,high,,Gonzaga,0,0,4,8,8,train
Kansas-OwWi-Neg-3---Gonzaga-Round-5.docx,Kansas OW,Gonzaga,5,neg,Dartmouth BC,W,"Carpenter Fifelski, Kurt Willingham Zach",9,0,9,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Georgia-KaCh-Neg-1---Northwestern-Round-2.docx,Georgia CK,Northwestern,2,neg,UC Berkeley UB,W,"Boguslavsky Hall, Sherry Kaidar-Heafetz Eshkar",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
MichiganState-GeSh-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,Michigan State GS,Gonzaga,6,neg,Kansas SL,L,"Larson Rooney, David Gearring Arielle",1,0,1,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-6.docx,Wake Forest DE,Gonzaga,6,aff,UC Berkeley RM,L,"Reichel Trufanov, Anthony Elliott Elizabeth",9,9,0,13,13,1949,high,,Gonzaga,0,0,169,117,117,train
Emory-OkPa-Aff-1---Northwestern-Round-7.docx,Emory OP,Northwestern,7,aff,Western Kentucky SS,W,"StPeter Byrne, AJ okahata michi",3,3,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Wyoming-WiWi-Neg-1.-Northwestern-Round-2.docx,Wyoming WW,Northwestern,2,neg,Michigan GJ,L,"Joyce Blenden, Cade Willson Jean-Luc",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Wyoming-WiWi-Aff-1.-Northwestern-Round-5.docx,Wyoming WW,Northwestern,5,aff,Baylor BK,L,"Keeler Cavanaugh, Ryan Willson Jean-Luc",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-ShSh-Aff-Northwestern-Round-5.docx,Michigan SS,Northwestern,5,aff,Baylor DL,W,"Lassen Wang, Allegro Shih Conner",4,4,0,55,55,4340,high,,Northwestern,0,0,3025,220,220,train
Kansas-BrWa-Neg-1---Northwestern-Round-6.docx,Kansas BW,Northwestern,6,neg,Michigan AO,W,"Ou O'Gorman - ONLINE, Tom Brown Connor",6,0,6,0,0,0,medium,,Northwestern,0,0,0,0,0,train
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-8.docx,Wake Forest DE,Gonzaga,8,aff,Michigan BP,L,"Park Vazquez Torres, Jenny Elliott Elizabeth",5,5,0,13,13,1782,high,,Gonzaga,0,0,169,65,65,train
WakeForest-KaSh-Aff-1---Northwestern-Round-4.docx,Wake Forest SK,Northwestern,4,aff,Georgetown KL,L,"Li Hirn, Kevin Shakarov Hanna",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Indiana-FiTr-Aff-1.-Northwestern-Round-1.docx,Indiana TF,Northwestern,1,aff,Wake Forest DE,L,"Elliott Karthikeyan, Viveth Fish Zander",4,4,0,19,19,1748,high,,Northwestern,0,0,361,76,76,train
Michigan-MoAl-Aff-1---Northwestern-Round-7.docx,Michigan AM,Northwestern,7,aff,Kansas HM,W,"Martinez Wilkinson - ONLINE, Matthew Moon Ava",2,2,0,31,31,3212,high,,Northwestern,0,0,961,62,62,train
GeorgeMason-WrWi-Neg-4---Gonzaga-Round-7.docx,George Mason WW,Gonzaga,7,neg,Michigan AO,L,"Ou Navarrete - ONLINE, Manny Wright Ashley",6,0,6,19,19,3530,high,,Gonzaga,114,21180,361,114,0,train
Michigan-MoAl-Aff-2---Gonzaga-Round-3.docx,Michigan AM,Gonzaga,3,aff,Liberty CL - ONLINE,W,"Layton Phillips - ONLINE, Scott Moon Ava",4,4,0,16,16,1394,high,,Gonzaga,0,0,256,64,64,train
Michigan-BaPa-Aff-Northwestern-Round-1.docx,Michigan BP,Northwestern,1,aff,Baylor LL,W,"LoCicero Wagner - ONLINE, Addison Barrett Eleanor",3,3,0,34,34,3723,high,,Northwestern,0,0,1156,102,102,train
UCBerkeley-MeRe-Aff-1---Northwestern-Round-8.docx,UC Berkeley RM,Northwestern,8,aff,Iowa BS,W,"Sanderson Lasseter, Storm Menotti Emilio",2,2,0,1,1,303,high,,Northwestern,0,0,1,2,2,train
Kentucky-GaSl-Aff-Gonzaga-Round-1.docx,Kentucky GS,Gonzaga,1,aff,Northwestern LL,W,"Lundberg McIntosh, Valerie Gabay Ariel",7,7,0,3,3,664,high,,Gonzaga,0,0,9,21,21,train
Gonzaga-WeRo-Neg-Gonzaga!-Round-4.docx,Gonzaga WR,Gonzaga,4,neg,Georgetown LN,L,"Nanji Davidson, Ari Wellman Kaelyn",3,0,3,6,6,1554,high,,Gonzaga,18,4662,36,18,0,train
Emory-CrSt-Aff-Gonzaga-Round-1.docx,Emory CS,Gonzaga,1,aff,Stanford LY - ONLINE,W,"Yan Wunderlich - ONLINE, Carly Cross Thaddeus",2,2,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-StTa-Neg-Gonzaga-Round-7.docx,Emory TS,Gonzaga,7,neg,UTD DD,L,"D'Antuono Rooney, David Stearns Maggie",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Kansas-AiUl-Neg-3.-Gonzaga-Round-5.docx,Kansas UA,Gonzaga,5,neg,Michigan State GL - ONLINE,L,"Lewis O'Gorman - ONLINE, Danielle Ain Claire",8,0,8,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
MichiganState-FoMa-Neg-04---Gonzaga-Round-3.docx,Michigan State FM,Gonzaga,3,neg,Kansas BW,W,"Walawender Ferguson - ONLINE, Josiah Foster Isabella",10,0,10,4,4,777,high,,Gonzaga,40,7770,16,40,0,train
Wyoming-CaHa-Aff-NUSO-Round-1.docx,Wyoming CH,Northwestern,1,aff,UTD PR,L,"Ravi Bricker, Brett Campbell Jaden",3,3,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
SouthernCalifornia-BrMa-Aff-Northwestern-Round-4.docx,Southern California BM,Northwestern,4,aff,Michigan CC,L,"Chamarthy Howley, Shannon Bradley Clare",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Northwestern-LeWe-Neg-3---Gonzaga-Round-4.docx,Northwestern LW,Gonzaga,4,neg,Liberty CL - ONLINE,L,"Layton Kuffour, Julian Lee Michael",5,0,5,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-ChFe-Neg-Northwestern-Round-6.docx,Emory CF,Northwestern,6,neg,Harvard DS,L,"Sridharan Reese - ONLINE, Thomas Feldman Conor",12,0,12,1,1,328,high,,Northwestern,12,3936,1,12,0,train
Michigan-EsSh-Aff-Northwestern-Round-1.docx,Michigan ES,Northwestern,1,aff,Harvard KF,W,"Facey Revelins - ONLINE, Armands Esmailzadeh Cyrus",4,4,0,40,40,3921,high,,Northwestern,0,0,1600,160,160,train
Georgetown-LaNa-Aff-03---Gonzaga-Round-7.docx,Georgetown LN,Gonzaga,7,aff,Arizona State SS,L,"Saxena Watson - ONLINE, Solomon Lastelick Luke",2,2,0,1,1,152,high,,Gonzaga,0,0,1,2,2,train
DartmouthCollege-JoRa-Neg-2---Gonzaga-Round-3.docx,Dartmouth JR,Gonzaga,3,neg,Arizona State SS,W,"Saxena Reese - ONLINE, Thomas Rao Sebastian",1,0,1,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Wyoming-WiWi-Neg-1.-Northwestern-Round-6.docx,Wyoming WW,Northwestern,6,neg,Indiana TF,W,"Fish Rebrovick, Tripp Willson Jean-Luc",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
DartmouthCollege-JoRa-Aff-2---Gonzaga-Round-4.docx,Dartmouth JR,Gonzaga,4,aff,Michigan State GS - ONLINE,L,"Shehzad Flores, Jay-Z Rao Sebastian",1,1,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WesternKentucky-NeKu-Aff-01---Northwestern-Round-5.docx,Western Kentucky KN,Northwestern,5,aff,Kansas LH,W,"Harker Karthikeyan, Viveth Ney Riley",7,7,0,29,29,3016,high,,Northwestern,0,0,841,203,203,train
Georgia-KaCh-Neg-3---Gonzaga-Round-1.docx,Georgia CK,Gonzaga,1,neg,Georgetown AC,L,"Cowan Davidson, Ari Kaidar-Heafetz Eshkar",2,0,2,1,1,52,high,,Gonzaga,2,104,1,2,0,train
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,Stanford LY,Gonzaga,1,neg,Emory CS - ONLINE,L,"Stumpff Wunderlich - ONLINE, Carly Lai Devin",10,0,10,50,50,4681,high,,Gonzaga,500,46810,2500,500,0,train
MichiganState-FoMa-Aff-04---Gonzaga-Round-2.docx,Michigan State FM,Gonzaga,2,aff,Emory GS - ONLINE,L,"Song Hirn, Kevin Foster Isabella",6,6,0,1,1,301,high,,Gonzaga,0,0,1,6,6,train
WesternKentucky-CaFo-Aff-1---NUSO-Round-4.docx,Western Kentucky CF,Northwestern,4,aff,CSU Long Beach ES,W,"Saenz Wilkinson - ONLINE, Matthew Carter Sage",2,2,0,12,12,2425,high,,Northwestern,0,0,144,24,24,train
Kentucky-GaSl-Neg-Gonzaga-Round-2.docx,Kentucky GS,Gonzaga,2,neg,Wake Forest LW,L,"Wolfe Fisher, Corey Gabay Ariel",1,0,1,2,2,750,high,,Gonzaga,2,750,4,2,0,train
Michigan-ChSa-Aff-1---Northwestern-Round-5.docx,Michigan CS,Northwestern,5,aff,Georgetown GT,W,"Tamfu Reese - ONLINE, Thomas Saudek Ben",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Trinity-CrKh-Aff-01-----Gonzaga-Round-6.docx,Trinity CK,Gonzaga,6,aff,Wyoming CH,L,"Hawley Reza Husain - ONLINE, Irshad Crowley Leo",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Kansas-LaSc-Aff-Northwestern-Round-2.docx,Kansas LS,Northwestern,2,aff,Western Kentucky CF,W,"Fournier Hudson, Lawson Schultz Luna",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-MoAl-Aff-2---Gonzaga-Round-8.docx,Michigan AM,Gonzaga,8,aff,Gonzaga WR,L,"Roe Aoki, Kenji Moon Ava",4,4,0,27,27,2445,high,,Gonzaga,0,0,729,108,108,train
Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-1.docx,Iowa BS,Gonzaga,1,neg,3,L,,0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
MichiganState-JaSc-Aff-1---Northwestern-Round-3.docx,Michigan State JS,Northwestern,3,aff,Georgetown VP,W,"Perez-Rubio Hirn, Kevin Jarman Zaria",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-BaPa-Aff-Northwestern-Round-8.docx,Michigan BP,Northwestern,8,aff,Emory GS,L,"Song Weintraub, Josh Barrett Eleanor",13,13,0,65,63,5469,high,,Northwestern,0,0,4095,845,845,train
WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-6.docx,Western Kentucky IP,Northwestern,6,aff,George Mason RS - ONLINE,W,"Shananier Turner - ONLINE, Trevor Ingram Kole",2,2,0,11,11,2025,high,,Northwestern,0,0,121,22,22,train
DartmouthCollege-CaGo-Neg-1---NUSO-Round-8.docx,Dartmouth CG,Northwestern,8,neg,Michigan SS,L,"Shih DeLong, Brian Cai Nora",6,0,6,2,2,1870,high,,Northwestern,12,11220,4,12,0,train
WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,Wake Forest DE,Northwestern,6,aff,George Mason DG - ONLINE,L,"Gorman Edwards, Maverick Elliott Elizabeth",1,1,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Iowa-BiSa-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Iowa BS,Northwestern,1,aff,Western Kentucky IP,W,"Puranik Hudson, Lawson Bilicki Rose",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
ArizonaState-SaSm-Aff-1---Owen-L.-Coon-Round-5.docx,Arizona State SS,Northwestern,5,aff,Dartmouth CG,L,"Goldberg Jordan - ONLINE, Tommy Smith Aden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-ChSa-Aff-3---Gonzaga-Round-2.docx,Michigan CS,Gonzaga,2,aff,Baylor DL,L,"Lassen Flores, Jay-Z Saudek Ben",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-PeSt-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,Emory PS,Northwestern,4,neg,Michigan AO,L,"Ou Weintraub, Josh Pelli Madeleine",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-3.docx,Northwestern HP,Gonzaga,3,neg,Gonzaga WR,L,"Roe Vazquez Torres, Jenny Peltier Nathan",7,0,7,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
